date;banque;indicateur;reecriture;valeur
2015-12-31;BPCE;impot sur bénéfice;Belgique;-30000000
2015-12-31;BPCE;Effectif;Belgique;61
2015-12-31;BPCE;resultats/effectifs;Belgique;1.31148e+06
2015-12-31;BPCE;resultats/pnb;Belgique;0.363636
2015-12-31;BPCE;Produit Net Bancaire;Bulgarie;10000000
2015-12-31;BPCE;Resultat avant impot;Bulgarie;10000000
2015-12-31;BPCE;Effectif;Bulgarie;9
2015-12-31;BPCE;resultats/effectifs;Bulgarie;1.11111e+06
2015-12-31;BPCE;resultats/pnb;Bulgarie;1
2015-12-31;BPCE;Produit Net Bancaire;Danemark;110000000
2015-12-31;BPCE;impot sur bénéfice;Danemark;-10000000
2015-12-31;BPCE;Effectif;Danemark;79
2015-12-31;BPCE;Produit Net Bancaire;Espagne;1600000000
2015-12-31;BPCE;Resultat avant impot;Espagne;720000000
2015-12-31;BPCE;impot sur bénéfice;Espagne;-190000000
2015-12-31;BPCE;Effectif;Espagne;276
2015-12-31;BPCE;resultats/effectifs;Espagne;2.6087e+06
2015-12-31;BPCE;resultats/pnb;Espagne;0.45
2015-12-31;BPCE;Produit Net Bancaire;France;191180000000
2015-12-31;BPCE;Resultat avant impot;France;48770000000
2015-12-31;BPCE;impot sur bénéfice;France;-17600000000
2015-12-31;BPCE;Effectif;France;91232
2015-12-31;BPCE;resultats/effectifs;France;534571
2015-12-31;BPCE;resultats/pnb;France;0.2551
2015-12-31;BPCE;Produit Net Bancaire;Grande-Bretagne;4520000000
2015-12-31;BPCE;Resultat avant impot;Grande-Bretagne;2570000000
2015-12-31;BPCE;impot sur bénéfice;Grande-Bretagne;-470000000
2015-12-31;BPCE;Effectif;Grande-Bretagne;586
2015-12-31;BPCE;resultats/effectifs;Grande-Bretagne;4.38567e+06
2015-12-31;BPCE;resultats/pnb;Grande-Bretagne;0.568584
2015-12-31;BPCE;Produit Net Bancaire;Hongrie;10000000
2015-12-31;BPCE;Effectif;Hongrie;34
2015-12-31;BPCE;Produit Net Bancaire;Irlande;50000000
2015-12-31;BPCE;Resultat avant impot;Irlande;20000000
2015-12-31;BPCE;impot sur bénéfice;Irlande;10000000
2015-12-31;BPCE;Effectif;Irlande;9
2015-12-31;BPCE;resultats/effectifs;Irlande;2.22222e+06
2015-12-31;BPCE;resultats/pnb;Irlande;0.4
2015-12-31;BPCE;Produit Net Bancaire;Italie;1710000000
2015-12-31;BPCE;Resultat avant impot;Italie;1070000000
2015-12-31;BPCE;impot sur bénéfice;Italie;-260000000
2015-12-31;BPCE;Effectif;Italie;289
2015-12-31;BPCE;resultats/effectifs;Italie;3.70242e+06
2015-12-31;BPCE;resultats/pnb;Italie;0.625731
2015-12-31;BPCE;Effectif;Lettonie;9
2015-12-31;BPCE;Produit Net Bancaire;Lituanie;20000000
2015-12-31;BPCE;Resultat avant impot;Lituanie;10000000
2015-12-31;BPCE;Effectif;Lituanie;15
2015-12-31;BPCE;resultats/effectifs;Lituanie;666667
2015-12-31;BPCE;resultats/pnb;Lituanie;0.5
2015-12-31;BPCE;Produit Net Bancaire;Luxembourg;2080000000
2015-12-31;BPCE;Resultat avant impot;Luxembourg;1290000000
2015-12-31;BPCE;impot sur bénéfice;Luxembourg;-180000000
2015-12-31;BPCE;Effectif;Luxembourg;259
2015-12-31;BPCE;resultats/effectifs;Luxembourg;4.98069e+06
2015-12-31;BPCE;resultats/pnb;Luxembourg;0.620192
2015-12-31;BPCE;Produit Net Bancaire;Pays-Bas;260000000
2015-12-31;BPCE;Resultat avant impot;Pays-Bas;130000000
2015-12-31;BPCE;impot sur bénéfice;Pays-Bas;-30000000
2015-12-31;BPCE;Effectif;Pays-Bas;76
2015-12-31;BPCE;resultats/effectifs;Pays-Bas;1.71053e+06
2015-12-31;BPCE;resultats/pnb;Pays-Bas;0.5
2015-12-31;BPCE;Produit Net Bancaire;Pologne;350000000
2015-12-31;BPCE;Resultat avant impot;Pologne;230000000
2015-12-31;BPCE;impot sur bénéfice;Pologne;-40000000
2015-12-31;BPCE;Effectif;Pologne;238
2015-12-31;BPCE;resultats/effectifs;Pologne;966387
2015-12-31;BPCE;resultats/pnb;Pologne;0.657143
2015-12-31;BPCE;Produit Net Bancaire;Portugal;310000000
2015-12-31;BPCE;Resultat avant impot;Portugal;50000000
2015-12-31;BPCE;impot sur bénéfice;Portugal;-10000000
2015-12-31;BPCE;Effectif;Portugal;151
2015-12-31;BPCE;resultats/effectifs;Portugal;331126
2015-12-31;BPCE;resultats/pnb;Portugal;0.16129
2015-12-31;BPCE;Produit Net Bancaire;République Tchèque;20000000
2015-12-31;BPCE;Resultat avant impot;République Tchèque;10000000
2015-12-31;BPCE;Effectif;République Tchèque;7
2015-12-31;BPCE;resultats/effectifs;République Tchèque;1.42857e+06
2015-12-31;BPCE;resultats/pnb;République Tchèque;0.5
2015-12-31;BPCE;Produit Net Bancaire;Roumanie;70000000
2015-12-31;BPCE;Resultat avant impot;Roumanie;30000000
2015-12-31;BPCE;Effectif;Roumanie;92
2015-12-31;BPCE;resultats/effectifs;Roumanie;326087
2015-12-31;BPCE;resultats/pnb;Roumanie;0.428571
2015-12-31;BPCE;Produit Net Bancaire;Slovaquie;10000000
2015-12-31;BPCE;Effectif;Slovaquie;8
2015-12-31;BPCE;Produit Net Bancaire;Suède;30000000
2015-12-31;BPCE;Effectif;Suède;13
2015-12-31;BPCE;Produit Net Bancaire;Jersey;-10000000
2015-12-31;BPCE;Resultat avant impot;Jersey;-10000000
2015-12-31;BPCE;resultats/pnb;Jersey;1
2015-12-31;BPCE;Produit Net Bancaire;Monaco;120000000
2015-12-31;BPCE;Resultat avant impot;Monaco;30000000
2015-12-31;BPCE;impot sur bénéfice;Monaco;-10000000
2015-12-31;BPCE;Effectif;Monaco;41
2015-12-31;BPCE;resultats/effectifs;Monaco;731707
2015-12-31;BPCE;resultats/pnb;Monaco;0.25
2015-12-31;BPCE;Produit Net Bancaire;Russie;200000000
2015-12-31;BPCE;Resultat avant impot;Russie;120000000
2015-12-31;BPCE;impot sur bénéfice;Russie;-10000000
2015-12-31;BPCE;Effectif;Russie;65
2015-12-31;BPCE;resultats/effectifs;Russie;1.84615e+06
2015-12-31;BPCE;resultats/pnb;Russie;0.6
2015-12-31;BPCE;Produit Net Bancaire;Suisse;340000000
2015-12-31;BPCE;Resultat avant impot;Suisse;60000000
2015-12-31;BPCE;impot sur bénéfice;Suisse;-20000000
2015-12-31;BPCE;Effectif;Suisse;94
2015-12-31;BPCE;resultats/effectifs;Suisse;638298
2015-12-31;BPCE;resultats/pnb;Suisse;0.176471
2015-12-31;BPCE;Produit Net Bancaire;Afrique du Sud;50000000
2015-12-31;BPCE;Effectif;Afrique du Sud;59
2015-12-31;BPCE;Produit Net Bancaire;Algérie;670000000
2015-12-31;BPCE;Resultat avant impot;Algérie;230000000
2015-12-31;BPCE;impot sur bénéfice;Algérie;-60000000
2015-12-31;BPCE;Effectif;Algérie;754
2015-12-31;BPCE;resultats/effectifs;Algérie;305040
2015-12-31;BPCE;resultats/pnb;Algérie;0.343284
2015-12-31;BPCE;Produit Net Bancaire;Cameroun;850000000
2015-12-31;BPCE;Resultat avant impot;Cameroun;300000000
2015-12-31;BPCE;impot sur bénéfice;Cameroun;-140000000
2015-12-31;BPCE;Effectif;Cameroun;780
2015-12-31;BPCE;resultats/effectifs;Cameroun;384615
2015-12-31;BPCE;resultats/pnb;Cameroun;0.352941
2015-12-31;BPCE;Produit Net Bancaire;Congo;230000000
2015-12-31;BPCE;Resultat avant impot;Congo;80000000
2015-12-31;BPCE;impot sur bénéfice;Congo;-40000000
2015-12-31;BPCE;Effectif;Congo;220
2015-12-31;BPCE;resultats/effectifs;Congo;363636
2015-12-31;BPCE;resultats/pnb;Congo;0.347826
2015-12-31;BPCE;Produit Net Bancaire;Djibouti;250000000
2015-12-31;BPCE;Resultat avant impot;Djibouti;-100000000
2015-12-31;BPCE;impot sur bénéfice;Djibouti;20000000
2015-12-31;BPCE;Effectif;Djibouti;263
2015-12-31;BPCE;resultats/effectifs;Djibouti;-380228
2015-12-31;BPCE;resultats/pnb;Djibouti;-0.4
2015-12-31;BPCE;Produit Net Bancaire;Émirats Arabes Unis;100000000
2015-12-31;BPCE;Resultat avant impot;Émirats Arabes Unis;20000000
2015-12-31;BPCE;Effectif;Émirats Arabes Unis;56
2015-12-31;BPCE;resultats/effectifs;Émirats Arabes Unis;357143
2015-12-31;BPCE;resultats/pnb;Émirats Arabes Unis;0.2
2015-12-31;BPCE;Produit Net Bancaire;ile Maurice;160000000
2015-12-31;BPCE;Resultat avant impot;ile Maurice;20000000
2015-12-31;BPCE;Effectif;ile Maurice;275
2015-12-31;BPCE;resultats/effectifs;ile Maurice;72727.3
2015-12-31;BPCE;resultats/pnb;ile Maurice;0.125
2015-12-31;BPCE;Produit Net Bancaire;Israël;120000000
2015-12-31;BPCE;Resultat avant impot;Israël;20000000
2015-12-31;BPCE;impot sur bénéfice;Israël;-10000000
2015-12-31;BPCE;Effectif;Israël;101
2015-12-31;BPCE;resultats/effectifs;Israël;198020
2015-12-31;BPCE;resultats/pnb;Israël;0.166667
2015-12-31;BPCE;Produit Net Bancaire;Madagascar;300000000
2015-12-31;BPCE;Resultat avant impot;Madagascar;170000000
2015-12-31;BPCE;impot sur bénéfice;Madagascar;-30000000
2015-12-31;BPCE;Effectif;Madagascar;395
2015-12-31;BPCE;resultats/effectifs;Madagascar;430380
2015-12-31;BPCE;resultats/pnb;Madagascar;0.566667
2015-12-31;BPCE;Produit Net Bancaire;Maroc;-40000000
2015-12-31;BPCE;Resultat avant impot;Maroc;-160000000
2015-12-31;BPCE;Effectif;Maroc;4
2015-12-31;BPCE;resultats/effectifs;Maroc;-40000000
2015-12-31;BPCE;resultats/pnb;Maroc;4
2015-12-31;BPCE;Produit Net Bancaire;Tunisie;390000000
2015-12-31;BPCE;Resultat avant impot;Tunisie;40000000
2015-12-31;BPCE;impot sur bénéfice;Tunisie;-20000000
2015-12-31;BPCE;Effectif;Tunisie;489
2015-12-31;BPCE;resultats/effectifs;Tunisie;81799.6
2015-12-31;BPCE;resultats/pnb;Tunisie;0.102564
2015-12-31;BPCE;Produit Net Bancaire;Turquie;30000000
2015-12-31;BPCE;Resultat avant impot;Turquie;-40000000
2015-12-31;BPCE;Effectif;Turquie;50
2015-12-31;BPCE;resultats/effectifs;Turquie;-800000
2015-12-31;BPCE;resultats/pnb;Turquie;-1.33333
2015-12-31;BPCE;Produit Net Bancaire;Argentine;40000000
2015-12-31;BPCE;Effectif;Argentine;47
2015-12-31;BPCE;Produit Net Bancaire;Brésil;80000000
2015-12-31;BPCE;Resultat avant impot;Brésil;20000000
2015-12-31;BPCE;Effectif;Brésil;97
2015-12-31;BPCE;resultats/effectifs;Brésil;206186
2015-12-31;BPCE;resultats/pnb;Brésil;0.25
2015-12-31;BPCE;Produit Net Bancaire;Canada;60000000
2015-12-31;BPCE;Resultat avant impot;Canada;-40000000
2015-12-31;BPCE;impot sur bénéfice;Canada;20000000
2015-12-31;BPCE;Effectif;Canada;40
2015-12-31;BPCE;resultats/effectifs;Canada;-1000000
2015-12-31;BPCE;resultats/pnb;Canada;-0.666667
2015-12-31;BPCE;Produit Net Bancaire;Chili;80000000
2015-12-31;BPCE;Resultat avant impot;Chili;30000000
2015-12-31;BPCE;Effectif;Chili;41
2015-12-31;BPCE;resultats/effectifs;Chili;731707
2015-12-31;BPCE;resultats/pnb;Chili;0.375
2015-12-31;BPCE;Produit Net Bancaire;Equateur;10000000
2015-12-31;BPCE;Resultat avant impot;Equateur;-10000000
2015-12-31;BPCE;Effectif;Equateur;23
2015-12-31;BPCE;resultats/effectifs;Equateur;-434783
2015-12-31;BPCE;resultats/pnb;Equateur;-1
2015-12-31;BPCE;Produit Net Bancaire;États-Unis;25480000000
2015-12-31;BPCE;Resultat avant impot;États-Unis;8410000000
2015-12-31;BPCE;impot sur bénéfice;États-Unis;-3430000000
2015-12-31;BPCE;Effectif;États-Unis;2796
2015-12-31;BPCE;resultats/effectifs;États-Unis;3.00787e+06
2015-12-31;BPCE;resultats/pnb;États-Unis;0.330063
2015-12-31;BPCE;Produit Net Bancaire;Iles Caïmans;20000000
2015-12-31;BPCE;Resultat avant impot;Iles Caïmans;20000000
2015-12-31;BPCE;resultats/pnb;Iles Caïmans;1
2015-12-31;BPCE;Resultat avant impot;Mexique;-40000000
2015-12-31;BPCE;impot sur bénéfice;Mexique;-30000000
2015-12-31;BPCE;Effectif;Mexique;52
2015-12-31;BPCE;resultats/effectifs;Mexique;-769231
2015-12-31;BPCE;Effectif;Uruguay;1
2015-12-31;BPCE;Produit Net Bancaire;Australie;180000000
2015-12-31;BPCE;Resultat avant impot;Australie;70000000
2015-12-31;BPCE;Effectif;Australie;27
2015-12-31;BPCE;resultats/effectifs;Australie;2.59259e+06
2015-12-31;BPCE;resultats/pnb;Australie;0.388889
2015-12-31;BPCE;Produit Net Bancaire;Chine;150000000
2015-12-31;BPCE;Resultat avant impot;Chine;-120000000
2015-12-31;BPCE;impot sur bénéfice;Chine;30000000
2015-12-31;BPCE;Effectif;Chine;66
2015-12-31;BPCE;resultats/effectifs;Chine;-1.81818e+06
2015-12-31;BPCE;resultats/pnb;Chine;-0.8
2015-12-31;BPCE;Produit Net Bancaire;Fidji;40000000
2015-12-31;BPCE;Resultat avant impot;Fidji;-20000000
2015-12-31;BPCE;Effectif;Fidji;95
2015-12-31;BPCE;resultats/effectifs;Fidji;-210526
2015-12-31;BPCE;resultats/pnb;Fidji;-0.5
2015-12-31;BPCE;Produit Net Bancaire;Hong-Kong;1130000000
2015-12-31;BPCE;Resultat avant impot;Hong-Kong;30000000
2015-12-31;BPCE;impot sur bénéfice;Hong-Kong;-50000000
2015-12-31;BPCE;Effectif;Hong-Kong;306
2015-12-31;BPCE;resultats/effectifs;Hong-Kong;98039.2
2015-12-31;BPCE;resultats/pnb;Hong-Kong;0.0265487
2015-12-31;BPCE;Effectif;Inde;4
2015-12-31;BPCE;Produit Net Bancaire;Japon;410000000
2015-12-31;BPCE;Resultat avant impot;Japon;60000000
2015-12-31;BPCE;impot sur bénéfice;Japon;-40000000
2015-12-31;BPCE;Effectif;Japon;125
2015-12-31;BPCE;resultats/effectifs;Japon;480000
2015-12-31;BPCE;resultats/pnb;Japon;0.146341
2015-12-31;BPCE;Produit Net Bancaire;Laos;70000000
2015-12-31;BPCE;Resultat avant impot;Laos;10000000
2015-12-31;BPCE;Effectif;Laos;165
2015-12-31;BPCE;resultats/effectifs;Laos;60606.1
2015-12-31;BPCE;resultats/pnb;Laos;0.142857
2015-12-31;BPCE;Produit Net Bancaire;Malaisie;10000000
2015-12-31;BPCE;Resultat avant impot;Malaisie;10000000
2015-12-31;BPCE;Effectif;Malaisie;5
2015-12-31;BPCE;resultats/effectifs;Malaisie;2000000
2015-12-31;BPCE;resultats/pnb;Malaisie;1
2015-12-31;BPCE;Produit Net Bancaire;Nouvelle-Calédonie;710000000
2015-12-31;BPCE;Resultat avant impot;Nouvelle-Calédonie;300000000
2015-12-31;BPCE;impot sur bénéfice;Nouvelle-Calédonie;-140000000
2015-12-31;BPCE;Effectif;Nouvelle-Calédonie;341
2015-12-31;BPCE;resultats/effectifs;Nouvelle-Calédonie;879765
2015-12-31;BPCE;resultats/pnb;Nouvelle-Calédonie;0.422535
2015-12-31;BPCE;Produit Net Bancaire;Polynésie Française;580000000
2015-12-31;BPCE;Resultat avant impot;Polynésie Française;200000000
2015-12-31;BPCE;impot sur bénéfice;Polynésie Française;-80000000
2015-12-31;BPCE;Effectif;Polynésie Française;296
2015-12-31;BPCE;resultats/effectifs;Polynésie Française;675676
2015-12-31;BPCE;resultats/pnb;Polynésie Française;0.344828
2015-12-31;BPCE;Produit Net Bancaire;Singapour;750000000
2015-12-31;BPCE;Resultat avant impot;Singapour;290000000
2015-12-31;BPCE;impot sur bénéfice;Singapour;-40000000
2015-12-31;BPCE;Effectif;Singapour;181
2015-12-31;BPCE;resultats/effectifs;Singapour;1.60221e+06
2015-12-31;BPCE;resultats/pnb;Singapour;0.386667
2015-12-31;BPCE;Produit Net Bancaire;Taïwan;20000000
2015-12-31;BPCE;Resultat avant impot;Taïwan;10000000
2015-12-31;BPCE;Effectif;Taïwan;20
2015-12-31;BPCE;resultats/effectifs;Taïwan;500000
2015-12-31;BPCE;resultats/pnb;Taïwan;0.5
2015-12-31;BPCE;Effectif;Thaïlande;83
2015-12-31;BPCE;Produit Net Bancaire;Vanuatu;110000000
2015-12-31;BPCE;Resultat avant impot;Vanuatu;50000000
2015-12-31;BPCE;Effectif;Vanuatu;118
2015-12-31;BPCE;resultats/effectifs;Vanuatu;423729
2015-12-31;BPCE;resultats/pnb;Vanuatu;0.454545
2015-12-31;BPCE;Produit Net Bancaire;Vietnam;20000000
2015-12-31;BPCE;Resultat avant impot;Vietnam;20000000
2015-12-31;BPCE;Effectif;Vietnam;53
2015-12-31;BPCE;resultats/effectifs;Vietnam;377358
2015-12-31;BPCE;resultats/pnb;Vietnam;1
2015-12-31;BPCE;Produit Net Bancaire;Polynésie Française;2880000000
2015-12-31;BPCE;Resultat avant impot;Polynésie Française;30000000
2015-12-31;BPCE;impot courant;Polynésie Française;-30000000
2015-12-31;BPCE;impot différé;Polynésie Française;10000000
2015-12-31;BPCE;impot sur bénéfice;Polynésie Française;-10000000
2015-12-31;BPCE;Effectif;Polynésie Française;46
2015-12-31;BPCE;resultats/effectifs;Polynésie Française;652174
2015-12-31;BPCE;resultats/pnb;Polynésie Française;0.0104167
2015-12-31;BPCE;Produit Net Bancaire;Portugal;910000000
2015-12-31;BPCE;Resultat avant impot;Portugal;100000000
2015-12-31;BPCE;impot courant;Portugal;-20000000
2015-12-31;BPCE;impot différé;Portugal;-10000000
2015-12-31;BPCE;Effectif;Portugal;16
2015-12-31;BPCE;resultats/effectifs;Portugal;6250000
2015-12-31;BPCE;resultats/pnb;Portugal;0.10989
2015-12-31;BPCE;Produit Net Bancaire;République Tchèque;85670000000
2015-12-31;BPCE;Resultat avant impot;République Tchèque;5930000000
2015-12-31;BPCE;impot courant;République Tchèque;-910000000
2015-12-31;BPCE;impot différé;République Tchèque;-70000000
2015-12-31;BPCE;impot sur bénéfice;République Tchèque;-330000000
2015-12-31;BPCE;Effectif;République Tchèque;1142
2015-12-31;BPCE;resultats/effectifs;République Tchèque;5.19264e+06
2015-12-31;BPCE;resultats/pnb;République Tchèque;0.0692191
2015-12-31;BPCE;Produit Net Bancaire;Roumanie;84050000000
2015-12-31;BPCE;Resultat avant impot;Roumanie;1440000000
2015-12-31;BPCE;impot courant;Roumanie;-60000000
2015-12-31;BPCE;impot différé;Roumanie;-150000000
2015-12-31;BPCE;impot sur bénéfice;Roumanie;-250000000
2015-12-31;BPCE;Effectif;Roumanie;595
2015-12-31;BPCE;resultats/effectifs;Roumanie;2.42017e+06
2015-12-31;BPCE;resultats/pnb;Roumanie;0.0171327
2015-12-31;BPCE;Produit Net Bancaire;Royaume-Uni;33440000000
2015-12-31;BPCE;Resultat avant impot;Royaume-Uni;3920000000
2015-12-31;BPCE;impot courant;Royaume-Uni;-570000000
2015-12-31;BPCE;impot différé;Royaume-Uni;-10000000
2015-12-31;BPCE;impot sur bénéfice;Royaume-Uni;-2230000000
2015-12-31;BPCE;Effectif;Royaume-Uni;1618
2015-12-31;BPCE;resultats/effectifs;Royaume-Uni;2.42274e+06
2015-12-31;BPCE;resultats/pnb;Royaume-Uni;0.117225
2015-12-31;BPCE;Produit Net Bancaire;Russie;7410000000
2015-12-31;BPCE;Resultat avant impot;Russie;-1050000000
2015-12-31;BPCE;impot courant;Russie;-150000000
2015-12-31;BPCE;impot différé;Russie;160000000
2015-12-31;BPCE;impot sur bénéfice;Russie;160050000000
2015-12-31;BPCE;resultats/pnb;Russie;-0.1417
2015-12-31;BPCE;Produit Net Bancaire;Sénégal;7860000000
2015-12-31;BPCE;Resultat avant impot;Sénégal;30000000
2015-12-31;BPCE;impot courant;Sénégal;-20000000
2015-12-31;BPCE;impot différé;Sénégal;-120000000
2015-12-31;BPCE;impot sur bénéfice;Sénégal;-10000000
2015-12-31;BPCE;Effectif;Sénégal;71
2015-12-31;BPCE;resultats/effectifs;Sénégal;422535
2015-12-31;BPCE;resultats/pnb;Sénégal;0.00381679
2015-12-31;BPCE;Produit Net Bancaire;Serbie;13020000000
2015-12-31;BPCE;Resultat avant impot;Serbie;280000000
2015-12-31;BPCE;impot différé;Serbie;-10000000
2015-12-31;BPCE;impot sur bénéfice;Serbie;-60000000
2015-12-31;BPCE;Effectif;Serbie;98
2015-12-31;BPCE;resultats/effectifs;Serbie;2.85714e+06
2015-12-31;BPCE;resultats/pnb;Serbie;0.0215054
2015-12-31;BPCE;Produit Net Bancaire;Singapour;2800000000
2015-12-31;BPCE;Resultat avant impot;Singapour;570000000
2015-12-31;BPCE;Effectif;Singapour;146
2015-12-31;BPCE;resultats/effectifs;Singapour;3.90411e+06
2015-12-31;BPCE;resultats/pnb;Singapour;0.203571
2015-12-31;BPCE;Produit Net Bancaire;Slovaquie;550000000
2015-12-31;BPCE;Resultat avant impot;Slovaquie;250000000
2015-12-31;BPCE;impot courant;Slovaquie;-50000000
2015-12-31;BPCE;impot différé;Slovaquie;-20000000
2015-12-31;BPCE;Effectif;Slovaquie;38
2015-12-31;BPCE;resultats/effectifs;Slovaquie;6.57895e+06
2015-12-31;BPCE;resultats/pnb;Slovaquie;0.454545
2015-12-31;BPCE;Produit Net Bancaire;Slovénie;8480000000
2015-12-31;BPCE;Resultat avant impot;Slovénie;550000000
2015-12-31;BPCE;impot courant;Slovénie;-40000000
2015-12-31;BPCE;impot différé;Slovénie;-30000000
2015-12-31;BPCE;impot sur bénéfice;Slovénie;-20000000
2015-12-31;BPCE;Effectif;Slovénie;108
2015-12-31;BPCE;resultats/effectifs;Slovénie;5.09259e+06
2015-12-31;BPCE;resultats/pnb;Slovénie;0.0648585
2015-12-31;BPCE;Produit Net Bancaire;Suède;1380000000
2015-12-31;BPCE;Resultat avant impot;Suède;290000000
2015-12-31;BPCE;impot courant;Suède;-120000000
2015-12-31;BPCE;impot différé;Suède;60000000
2015-12-31;BPCE;impot sur bénéfice;Suède;-10000000
2015-12-31;BPCE;Effectif;Suède;54
2015-12-31;BPCE;resultats/effectifs;Suède;5.37037e+06
2015-12-31;BPCE;resultats/pnb;Suède;0.210145
2015-12-31;BPCE;Produit Net Bancaire;Suisse;7520000000
2015-12-31;BPCE;Resultat avant impot;Suisse;-50000000
2015-12-31;BPCE;impot courant;Suisse;-50000000
2015-12-31;BPCE;impot différé;Suisse;60000000
2015-12-31;BPCE;impot sur bénéfice;Suisse;-100000000
2015-12-31;BPCE;Effectif;Suisse;232
2015-12-31;BPCE;resultats/effectifs;Suisse;-215517
2015-12-31;BPCE;resultats/pnb;Suisse;-0.00664894
2015-12-31;BPCE;Produit Net Bancaire;Taïwan;340000000
2015-12-31;BPCE;Resultat avant impot;Taïwan;70000000
2015-12-31;BPCE;impot courant;Taïwan;-10000000
2015-12-31;BPCE;Effectif;Taïwan;18
2015-12-31;BPCE;resultats/effectifs;Taïwan;3.88889e+06
2015-12-31;BPCE;resultats/pnb;Taïwan;0.205882
2015-12-31;BPCE;Produit Net Bancaire;Tchad;2140000000
2015-12-31;BPCE;Resultat avant impot;Tchad;80000000
2015-12-31;BPCE;impot courant;Tchad;-20000000
2015-12-31;BPCE;impot différé;Tchad;-10000000
2015-12-31;BPCE;impot sur bénéfice;Tchad;-20000000
2015-12-31;BPCE;Effectif;Tchad;23
2015-12-31;BPCE;resultats/effectifs;Tchad;3.47826e+06
2015-12-31;BPCE;resultats/pnb;Tchad;0.0373832
2015-12-31;BPCE;Produit Net Bancaire;Togo;230000000
2015-12-31;BPCE;Resultat avant impot;Togo;-10000000
2015-12-31;BPCE;Effectif;Togo;1
2015-12-31;BPCE;resultats/effectifs;Togo;-10000000
2015-12-31;BPCE;resultats/pnb;Togo;-0.0434783
2015-12-31;BPCE;Produit Net Bancaire;Tunisie;12490000000
2015-12-31;BPCE;Resultat avant impot;Tunisie;420000000
2015-12-31;BPCE;impot courant;Tunisie;-130000000
2015-12-31;BPCE;impot différé;Tunisie;-40000000
2015-12-31;BPCE;impot sur bénéfice;Tunisie;-10000000
2015-12-31;BPCE;Effectif;Tunisie;102
2015-12-31;BPCE;resultats/effectifs;Tunisie;4.11765e+06
2015-12-31;BPCE;resultats/pnb;Tunisie;0.0336269
2015-12-31;BPCE;Produit Net Bancaire;Turquie;1070000000
2015-12-31;BPCE;Resultat avant impot;Turquie;-40000000
2015-12-31;BPCE;impot différé;Turquie;20000000
2015-12-31;BPCE;impot sur bénéfice;Turquie;-20000000
2015-12-31;BPCE;Effectif;Turquie;11
2015-12-31;BPCE;resultats/effectifs;Turquie;-3.63636e+06
2015-12-31;BPCE;resultats/pnb;Turquie;-0.0373832
2015-12-31;BPCE;Resultat avant impot;Ukraine;60000000
